2021-02-17,40.799999,41.320000,40.540001,40.799999,39.714317,148320
2021-02-18,40.720001,40.939999,39.900002,39.900002,38.838268,143139
2021-02-19,40.180000,40.779999,39.840000,40.520000,39.441769,155686
2021-02-22,40.139999,41.060001,40.139999,40.779999,39.694847,110761
2021-02-23,40.520000,41.099998,39.939999,40.680000,39.597511,160324
2021-02-24,40.419998,41.360001,40.419998,40.860001,39.772720,195954
2021-02-25,41.160000,41.340000,40.560001,40.599998,39.519638,138038
2021-02-26,40.099998,40.279999,39.720001,39.720001,38.663055,203433
2021-03-01,40.000000,40.500000,40.000000,40.320000,39.247089,151426
2021-03-02,40.220001,41.000000,40.220001,40.619999,39.539104,133317
2021-03-03,41.020000,41.720001,40.020000,40.459999,39.383362,188357
2021-03-04,39.500000,39.900002,37.959999,39.459999,38.409973,696666
2021-03-05,39.360001,39.360001,38.540001,38.599998,37.572857,358252
2021-03-08,38.959999,39.419998,38.439999,39.299999,38.254230,276145
2021-03-09,39.459999,39.480000,38.959999,39.160000,38.117958,154909
2021-03-10,39.240002,39.320000,38.820000,39.160000,38.117958,201862
2021-03-11,39.200001,39.660000,39.020000,39.400002,38.351570,180249
2021-03-12,39.279999,39.660000,39.200001,39.580002,38.526783,99276
2021-03-15,39.500000,40.400002,39.480000,39.720001,38.663055,179111
2021-03-16,39.700001,40.000000,39.180000,39.200001,38.156891,186045
2021-03-17,39.099998,39.380001,38.619999,39.000000,37.962215,262217
2021-03-18,39.360001,39.360001,38.580002,38.939999,37.903809,198057
2021-03-19,38.759998,39.139999,38.259998,38.500000,37.475517,487156
2021-03-22,38.599998,39.099998,38.240002,38.840000,37.806473,146398
2021-03-23,38.860001,39.200001,38.299999,38.299999,37.280842,202831
2021-03-24,38.139999,38.919998,37.099998,38.520000,37.494987,230913
2021-03-25,38.520000,38.660000,37.520000,37.580002,36.580002,238767
2021-03-26,37.080002,37.560001,37.040001,37.480000,37.480000,212278
2021-03-29,37.220001,37.779999,37.119999,37.520000,37.520000,134842
2021-03-30,37.619999,38.959999,37.619999,38.900002,38.900002,258601
2021-03-31,38.799999,39.299999,38.340000,38.340000,38.340000,201373
2021-04-01,38.419998,39.540001,38.380001,39.540001,39.540001,266789
2021-04-06,39.599998,39.880001,38.759998,38.959999,38.959999,263272
2021-04-07,39.200001,39.840000,38.980000,39.639999,39.639999,177779
2021-04-08,39.759998,40.919998,39.759998,40.700001,40.700001,268943
2021-04-09,40.700001,41.180000,40.360001,41.180000,41.180000,203157
2021-04-12,40.860001,40.860001,39.799999,39.840000,39.840000,268494
2021-04-13,40.000000,40.380001,39.900002,40.180000,40.180000,205311
2021-04-14,40.360001,40.560001,39.900002,40.200001,40.200001,152797
2021-04-15,40.200001,40.480000,39.919998,40.380001,40.380001,129542
2021-04-16,40.240002,40.919998,40.139999,40.680000,40.680000,1335837
2021-04-19,40.919998,41.959999,40.919998,41.740002,41.740002,215897
2021-04-20,41.500000,42.060001,40.320000,40.540001,40.540001,330071
2021-04-21,40.619999,41.060001,40.419998,40.799999,40.799999,140774
2021-04-22,40.880001,41.860001,40.880001,41.700001,41.700001,195475
2021-04-23,41.439999,42.400002,41.400002,42.400002,42.400002,196793
2021-04-26,42.419998,43.480000,42.320000,43.240002,43.240002,300912
2021-04-27,43.200001,43.660000,43.020000,43.540001,43.540001,147723
2021-04-28,43.279999,43.900002,43.200001,43.779999,43.779999,219703
2021-04-29,45.099998,46.340000,44.540001,46.000000,46.000000,562932
2021-04-30,45.419998,45.900002,44.639999,45.200001,45.200001,340096
2021-05-03,45.119999,45.299999,44.520000,44.720001,44.720001,167819
2021-05-04,44.619999,44.880001,43.299999,43.520000,43.520000,238896
2021-05-05,43.900002,44.840000,43.840000,44.700001,44.700001,237712
2021-05-06,44.660000,44.720001,43.740002,43.860001,43.860001,134978
2021-05-07,44.139999,44.540001,43.660000,44.459999,44.459999,146503
2021-05-10,44.540001,45.720001,44.500000,45.560001,45.560001,177763
2021-05-11,45.000000,45.380001,44.520000,45.020000,45.020000,222890
2021-05-12,44.820000,45.299999,44.500000,45.119999,45.119999,198600
2021-05-13,44.820000,45.560001,44.580002,45.500000,45.500000,161823
2021-05-14,45.500000,46.660000,45.459999,46.599998,46.599998,286477
2021-05-17,46.480000,46.660000,45.919998,46.520000,46.520000,199734
2021-05-18,46.599998,46.919998,46.480000,46.840000,46.840000,120443
2021-05-19,46.480000,46.500000,46.119999,46.299999,46.299999,137068
2021-05-20,46.400002,46.619999,46.080002,46.540001,46.540001,111782
2021-05-21,46.540001,46.680000,46.139999,46.480000,46.480000,129739
2021-05-25,46.540001,47.000000,46.459999,46.459999,46.459999,150348
